label,original,augmented,method
0,godard 's ode to tackling life 's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess ... in praise of love remains a ponderous and pretentious endeavor that 's unfocused and tediously exasperating .,Godard's ode to tackle the wonder of life is a creeping and inconsistent manifesto on the imprecision of the current excess ... in the praise of love remains a ponderous and pretentious enterprise that 'is inconclusive and tediously exasperating.,back_translation
0,"hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .","hindered -- no, paralyzed -- by a self-indulgent script... which aims at poetry and ends up sounding like satire.",back_translation
0,"several uninteresting , unlikeable people do bad things to and with each other in `` unfaithful . ''","many uninteresting people, unlikely to do bad things to and with others in ``infidels. ''",back_translation
0,"... it was n't the subject matter that ultimately defeated the film ... it was the unfulfilling , incongruous , `` wait a second , did i miss something ? ''","... it wasn't the subject that finally defeated the film ... it was the unfulfilled, incongruous, ``wait for a second, did I miss something? ''",back_translation
0,"instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , take your pick .","Instead of letting the laughs come as they can, the law releases its brand misogyny -- er, comedy -- like a human volcano or an overflowing septic tank, take your choice.",back_translation
0,this tuxedo ... should have been sent back to the tailor for some major alterations .,This tuxedo ... should have been returned to the tailor for some major modifications.,back_translation
0,downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating .,in clear transparent is the script 's endless assault of embarrassing ham sex jokes that rewrite a script designed to get the movie a ``cooler'' note pg-13.,back_translation
0,"the performances are so overstated , the effect comes off as self-parody .","performance is so overestimated, the effect stands out as self-parody.",back_translation
0,in terms of execution this movie is careless and unfocused .,in terms of execution this film is negligent and not focused.,back_translation
0,i have not been this disappointed by a movie in a long time .,I haven't been so disappointed in a movie in a long time.,back_translation
0,"unfortunately , one hour photo lives down to its title .","Unfortunately, an hour of photo lives up to its title.",back_translation
0,"for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown .","for a guy who waited three years with breathless anticipation for a new hal hartley movie to porer, no such thing is a great disappointment.",back_translation
0,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .","The most memorable moment was when the green threw medical equipment at a window; not because it was particularly funny, but because I had a serious desire to catch the old lady at the end of my walker driveway and throw him on the screen in frustration.",back_translation
